"ID_Number";"Staff_Group";"Role";"Last_access";"Course_Title";"Enrolment_Date";"Completed";"Completion_Date"
76299;"Additional Clinical Services";"Nursing Associate";"2026-04-07";"Diabetes Awareness for Health Care Assistants";"2024-07-15";"No";""
77484;"Additional Clinical Services";"Health Care Support Worker";"2026-02-24";"Diabetes Awareness for Health Care Assistants";"2024-08-11";"No";""
95808;"Additional Clinical Services";"Health Care Support Worker";"2026-04-15";"Diabetes Awareness for Health Care Assistants";"2026-01-08";"No";""
76301;"Nursing and Midwifery Registered";"Staff Nurse";"2026-03-23";"Diabetes Awareness for Health Care Assistants";"2024-08-08";"No";""
77369;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2024-05-25";"No";""
77485;"Nursing and Midwifery Registered";"Staff Nurse";"2026-04-05";"Diabetes Awareness for Health Care Assistants";"2025-03-30";"No";""
93504;"Additional Clinical Services";"Health Care Support Worker";"2026-03-13";"Diabetes Awareness for Health Care Assistants";"2025-12-15";"No";""
78317;"Additional Clinical Services";"Healthcare Assistant";"2026-03-24";"Diabetes Awareness for Health Care Assistants";"2024-09-23";"Yes";"2024-09-28"
87658;"Additional Clinical Services";"Student Nursing Associate";"2026-01-24";"Diabetes Awareness for Health Care Assistants";"2025-05-05";"No";""
90237;"Additional Clinical Services";"Trainee Nursing Associate";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2024-12-07";"No";""
90237;"Additional Clinical Services";"Trainee Nursing Associate";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2026-04-08";"No";""
76170;"Estates and Ancillary";"Support Worker";"2026-02-24";"Diabetes Awareness for Health Care Assistants";"2024-08-19";"No";""
90753;"Additional Clinical Services";"Healthcare Assistant";"2026-04-04";"Diabetes Awareness for Health Care Assistants";"2025-01-27";"Yes";"2025-05-30"
87117;"Additional Clinical Services";"Healthcare Assistant";"2026-04-06";"Diabetes Awareness for Health Care Assistants";"2024-07-12";"No";""
96292;"Additional Clinical Services";"Health Care Support Worker";"2026-03-19";"Diabetes Awareness for Health Care Assistants";"2026-03-11";"No";""
6542;"Additional Clinical Services";"Healthcare Assistant";"2026-03-22";"Diabetes Awareness for Health Care Assistants";"2024-12-16";"Yes";"2024-12-23"
88101;"Additional Clinical Services";"Healthcare Assistant";"2025-11-08";"Diabetes Awareness for Health Care Assistants";"2025-02-02";"No";""
28414;"Additional Clinical Services";"Healthcare Assistant";"2024-06-26";"Diabetes Awareness for Health Care Assistants";"2024-03-18";"No";""
48876;"Additional Clinical Services";"Health Care Support Worker";"2026-03-04";"Diabetes Awareness for Health Care Assistants";"2024-07-25";"No";""
995;"Nursing and Midwifery Registered";"Sister or Charge Nurse";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2025-06-10";"No";""
91397;"Additional Clinical Services";"Healthcare Assistant";"2026-02-08";"Diabetes Awareness for Health Care Assistants";"2025-03-18";"No";""
72607;"Additional Clinical Services";"Health Care Support Worker";"2026-04-07";"Diabetes Awareness for Health Care Assistants";"2024-09-19";"No";""
73261;"Additional Clinical Services";"Healthcare Assistant";"2026-04-01";"Diabetes Awareness for Health Care Assistants";"2025-11-23";"No";""
91563;"Additional Clinical Services";"Health Care Support Worker";"2025-07-15";"Diabetes Awareness for Health Care Assistants";"2025-02-23";"No";""
78742;"Additional Clinical Services";"Nursing Associate";"2026-03-03";"Diabetes Awareness for Health Care Assistants";"2024-03-19";"No";""
87544;"Additional Clinical Services";"Healthcare Assistant";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2026-03-05";"No";""
48928;"Healthcare Scientists";"Healthcare Science Practitioner";"2026-03-18";"Diabetes Awareness for Health Care Assistants";"2024-01-28";"No";""
48946;"Additional Clinical Services";"Health Care Support Worker";"2025-05-13";"Diabetes Awareness for Health Care Assistants";"2024-12-16";"No";""
87661;"Additional Clinical Services";"Health Care Support Worker";"2026-02-17";"Diabetes Awareness for Health Care Assistants";"2024-05-31";"No";""
48970;"Nursing and Midwifery Registered";"Staff Nurse";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2025-04-01";"No";""
35842;"Allied Health Professionals";"Operating Department Practitioner";"2026-01-20";"Diabetes Awareness for Health Care Assistants";"2026-01-20";"No";""
82377;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2024-10-10";"No";""
91400;"Additional Clinical Services";"Healthcare Assistant";"2026-03-18";"Diabetes Awareness for Health Care Assistants";"2025-04-21";"No";""
6631;"Additional Clinical Services";"Healthcare Assistant";"2026-03-15";"Diabetes Awareness for Health Care Assistants";"2024-12-07";"No";""
31310;"Additional Clinical Services";"Healthcare Assistant";"2026-02-27";"Diabetes Awareness for Health Care Assistants";"2024-04-03";"No";""
31310;"Additional Clinical Services";"Healthcare Assistant";"2026-02-27";"Diabetes Awareness for Health Care Assistants";"2026-02-27";"No";""
91565;"Additional Clinical Services";"Healthcare Assistant";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2026-04-13";"No";""
87774;"Estates and Ancillary";"Housekeeper";"2026-03-08";"Diabetes Awareness for Health Care Assistants";"2025-12-04";"No";""
91682;"Additional Clinical Services";"Healthcare Assistant";"2026-04-05";"Diabetes Awareness for Health Care Assistants";"2025-04-04";"Yes";"2025-04-09"
84026;"Additional Clinical Services";"Health Care Support Worker";"2026-03-18";"Diabetes Awareness for Health Care Assistants";"2025-10-25";"Yes";"2025-10-29"
26968;"Additional Clinical Services";"Healthcare Assistant";"2026-04-15";"Diabetes Awareness for Health Care Assistants";"2024-08-23";"No";""
60955;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2026-01-21";"No";""
89747;"Additional Clinical Services";"Healthcare Assistant";"2026-04-09";"Diabetes Awareness for Health Care Assistants";"2025-06-16";"No";""
79284;"Additional Clinical Services";"Healthcare Assistant";"2026-04-15";"Diabetes Awareness for Health Care Assistants";"2025-12-10";"No";""
96079;"Additional Clinical Services";"Health Care Support Worker";"2026-04-11";"Diabetes Awareness for Health Care Assistants";"2026-02-10";"Yes";"2026-02-10"
90136;"Additional Clinical Services";"Health Care Support Worker";"2026-03-08";"Diabetes Awareness for Health Care Assistants";"2025-01-23";"No";""
6721;"Additional Clinical Services";"Healthcare Assistant";"2026-04-12";"Diabetes Awareness for Health Care Assistants";"2024-06-28";"No";""
6721;"Additional Clinical Services";"Healthcare Assistant";"2026-04-12";"Diabetes Awareness for Health Care Assistants";"2025-12-03";"No";""
84031;"Additional Clinical Services";"Trainee Nursing Associate";"2025-02-28";"Diabetes Awareness for Health Care Assistants";"2024-03-19";"No";""
28437;"Additional Clinical Services";"Healthcare Assistant";"2026-03-30";"Diabetes Awareness for Health Care Assistants";"2025-01-28";"No";""
49256;"Additional Clinical Services";"Health Care Support Worker";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2025-06-25";"No";""
12856;"Additional Clinical Services";"Healthcare Assistant";"2026-04-01";"Diabetes Awareness for Health Care Assistants";"2024-09-05";"No";""
75654;"Nursing and Midwifery Registered";"Staff Nurse";"2026-01-06";"Diabetes Awareness for Health Care Assistants";"2025-10-21";"No";""
91873;"Administrative and Clerical";"Clerical Worker";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2025-03-05";"No";""
86098;"Additional Clinical Services";"Health Care Support Worker";"2026-03-11";"Diabetes Awareness for Health Care Assistants";"2024-03-27";"No";""
73602;"Additional Clinical Services";"Health Care Support Worker";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2026-04-08";"No";""
80466;"Additional Clinical Services";"Trainee Nursing Associate";"2025-03-27";"Diabetes Awareness for Health Care Assistants";"2024-05-23";"No";""
90330;"Additional Clinical Services";"Healthcare Assistant";"2026-01-28";"Diabetes Awareness for Health Care Assistants";"2025-03-18";"No";""
77374;"Nursing and Midwifery Registered";"Staff Nurse";"2026-03-21";"Diabetes Awareness for Health Care Assistants";"2025-12-29";"No";""
68543;"Additional Clinical Services";"Health Care Support Worker";"2026-04-04";"Diabetes Awareness for Health Care Assistants";"2026-03-14";"Yes";"2026-03-14"
89844;"Additional Clinical Services";"Health Care Support Worker";"2025-05-27";"Diabetes Awareness for Health Care Assistants";"2025-01-01";"Yes";"2025-01-01"
91568;"Additional Clinical Services";"Healthcare Assistant";"2026-04-15";"Diabetes Awareness for Health Care Assistants";"2026-01-30";"Yes";"2026-02-04"
86236;"Additional Clinical Services";"Healthcare Assistant";"2026-04-15";"Diabetes Awareness for Health Care Assistants";"2024-08-20";"No";""
90558;"Additional Clinical Services";"Healthcare Assistant";"2026-02-13";"Diabetes Awareness for Health Care Assistants";"2025-11-01";"No";""
89571;"Estates and Ancillary";"Housekeeper";"2026-04-02";"Diabetes Awareness for Health Care Assistants";"2026-02-03";"No";""
22006;"Allied Health Professionals";"Radiographer - Diagnostic";"2026-03-05";"Diabetes Awareness for Health Care Assistants";"2024-06-25";"No";""
74379;"Additional Clinical Services";"Healthcare Assistant";"2026-04-04";"Diabetes Awareness for Health Care Assistants";"2026-02-04";"No";""
6848;"Additional Clinical Services";"Healthcare Assistant";"2026-04-16";"Diabetes Awareness for Health Care Assistants";"2025-12-06";"No";""
26818;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2024-04-10";"No";""
83014;"Additional Clinical Services";"Health Care Support Worker";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2026-04-08";"No";""
83531;"Additional Clinical Services";"Health Care Support Worker";"2026-03-02";"Diabetes Awareness for Health Care Assistants";"2025-01-24";"No";""
90989;"Additional Clinical Services";"Healthcare Assistant";"2026-03-27";"Diabetes Awareness for Health Care Assistants";"2025-01-28";"Yes";"2025-01-30"
90559;"Additional Clinical Services";"Health Care Support Worker";"2026-03-05";"Diabetes Awareness for Health Care Assistants";"2024-11-14";"No";""
95103;"Additional Clinical Services";"Healthcare Assistant";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2026-02-18";"No";""
74488;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2026-03-16";"No";""
80719;"Additional Clinical Services";"Healthcare Assistant";"2025-11-23";"Diabetes Awareness for Health Care Assistants";"2024-01-27";"Yes";"2024-07-18"
6871;"Additional Clinical Services";"Healthcare Assistant";"2026-03-11";"Diabetes Awareness for Health Care Assistants";"2025-06-23";"No";""
92839;"Additional Clinical Services";"Healthcare Assistant";"2026-03-30";"Diabetes Awareness for Health Care Assistants";"2025-11-11";"No";""
36718;"Additional Clinical Services";"Health Care Support Worker";"2025-06-06";"Diabetes Awareness for Health Care Assistants";"2024-12-20";"No";""
22399;"Nursing and Midwifery Registered";"Staff Nurse";"2026-01-18";"Diabetes Awareness for Health Care Assistants";"2025-11-20";"No";""
87961;"Additional Clinical Services";"Health Care Support Worker";"2026-02-13";"Diabetes Awareness for Health Care Assistants";"2025-02-14";"No";""
6960;"Additional Clinical Services";"Healthcare Assistant";"2026-04-13";"Diabetes Awareness for Health Care Assistants";"2025-05-16";"No";""
12915;"Additional Clinical Services";"Healthcare Assistant";"2026-03-26";"Diabetes Awareness for Health Care Assistants";"2026-03-09";"No";""
11174;"Additional Clinical Services";"Healthcare Assistant";"2026-04-10";"Diabetes Awareness for Health Care Assistants";"2024-11-21";"No";""
82387;"Additional Clinical Services";"Health Care Support Worker";"2026-03-04";"Diabetes Awareness for Health Care Assistants";"2024-10-07";"No";""
55416;"Additional Clinical Services";"Health Care Support Worker";"2024-05-01";"Diabetes Awareness for Health Care Assistants";"2024-04-10";"No";""
1291;"Nursing and Midwifery Registered";"Sister or Charge Nurse";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2024-10-14";"No";""
66188;"Additional Clinical Services";"Healthcare Assistant";"2025-09-05";"Diabetes Awareness for Health Care Assistants";"2024-04-06";"No";""
49616;"Additional Clinical Services";"Health Care Support Worker";"2025-12-09";"Diabetes Awareness for Health Care Assistants";"2024-11-16";"No";""
49626;"Additional Clinical Services";"Health Care Support Worker";"2025-03-25";"Diabetes Awareness for Health Care Assistants";"2024-10-06";"Yes";"2025-02-25"
49647;"Additional Clinical Services";"Health Care Support Worker";"2026-02-25";"Diabetes Awareness for Health Care Assistants";"2025-06-11";"No";""
89357;"Additional Clinical Services";"Health Care Support Worker";"2026-02-23";"Diabetes Awareness for Health Care Assistants";"2025-12-26";"No";""
96023;"Additional Clinical Services";"Health Care Support Worker";"2026-03-21";"Diabetes Awareness for Health Care Assistants";"2026-02-09";"Yes";"2026-02-09"
37146;"Additional Clinical Services";"Health Care Support Worker";"2026-03-24";"Diabetes Awareness for Health Care Assistants";"2024-03-27";"No";""
86626;"Additional Clinical Services";"Healthcare Assistant";"2026-03-05";"Diabetes Awareness for Health Care Assistants";"2024-07-16";"No";""
18562;"Additional Clinical Services";"Maternity Support Worker";"2025-09-29";"Diabetes Awareness for Health Care Assistants";"2025-06-23";"No";""
75664;"Additional Clinical Services";"Healthcare Assistant";"2024-06-04";"Diabetes Awareness for Health Care Assistants";"2024-01-30";"No";""
88438;"Additional Clinical Services";"Health Care Support Worker";"2026-03-24";"Diabetes Awareness for Health Care Assistants";"2025-12-29";"No";""
91355;"Medical and Dental";"Specialty Registrar";"2026-03-10";"Diabetes Awareness for Health Care Assistants";"2025-05-02";"No";""
84843;"Medical and Dental";"Trust Grade Doctor or Dentist - Specialty Registrar";"2026-03-29";"Diabetes Awareness for Health Care Assistants";"2026-02-07";"Yes";"2026-02-07"
80248;"Nursing and Midwifery Registered";"Staff Nurse";"2026-03-25";"Diabetes Awareness for Health Care Assistants";"2024-05-14";"No";""
76179;"Additional Clinical Services";"Nursing Associate";"2026-03-04";"Diabetes Awareness for Health Care Assistants";"2024-03-24";"No";""
80076;"Additional Clinical Services";"Health Care Support Worker";"2026-02-12";"Diabetes Awareness for Health Care Assistants";"2025-06-02";"No";""
92469;"Additional Clinical Services";"Health Care Support Worker";"2026-04-10";"Diabetes Awareness for Health Care Assistants";"2025-04-18";"Yes";"2025-04-27"
24109;"Nursing and Midwifery Registered";"Staff Nurse";"2026-04-10";"Diabetes Awareness for Health Care Assistants";"2024-09-09";"No";""
83402;"Additional Clinical Services";"Healthcare Assistant";"2026-03-22";"Diabetes Awareness for Health Care Assistants";"2024-03-16";"No";""
7159;"Additional Clinical Services";"Healthcare Assistant";"2026-03-25";"Diabetes Awareness for Health Care Assistants";"2024-08-05";"No";""
7159;"Additional Clinical Services";"Healthcare Assistant";"2026-03-25";"Diabetes Awareness for Health Care Assistants";"2025-09-23";"No";""
75146;"Additional Clinical Services";"Health Care Support Worker";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2026-04-08";"No";""
1416;"Nursing and Midwifery Registered";"Staff Nurse";"2026-02-23";"Diabetes Awareness for Health Care Assistants";"2024-07-16";"No";""
69609;"Additional Clinical Services";"Healthcare Assistant";"2025-12-19";"Diabetes Awareness for Health Care Assistants";"2024-10-14";"No";""
91422;"Additional Clinical Services";"Healthcare Assistant";"2026-02-23";"Diabetes Awareness for Health Care Assistants";"2025-01-15";"No";""
49861;"Additional Clinical Services";"Health Care Support Worker";"2026-04-07";"Diabetes Awareness for Health Care Assistants";"2024-08-15";"No";""
37393;"Additional Clinical Services";"Health Care Support Worker";"2026-02-24";"Diabetes Awareness for Health Care Assistants";"2025-10-13";"No";""
37394;"Additional Clinical Services";"Health Care Support Worker";"2026-03-04";"Diabetes Awareness for Health Care Assistants";"2026-03-04";"No";""
77020;"Administrative and Clerical";"Clerical Worker";"2026-02-03";"Diabetes Awareness for Health Care Assistants";"2025-01-03";"No";""
73884;"Additional Clinical Services";"Healthcare Assistant";"2026-03-04";"Diabetes Awareness for Health Care Assistants";"2024-06-17";"Yes";"2024-06-18"
79162;"Additional Clinical Services";"Health Care Support Worker";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2025-05-29";"Yes";"2025-05-29"
79162;"Additional Clinical Services";"Health Care Support Worker";"2026-04-08";"Diabetes Awareness for Health Care Assistants";"2026-04-08";"Yes";"2026-04-08"
91190;"Estates and Ancillary";"Support Worker";"2025-10-03";"Diabetes Awareness for Health Care Assistants";"2025-05-29";"No";""
87461;"Additional Clinical Services";"Healthcare Assistant";"2026-04-07";"Diabetes Awareness for Health Care Assistants";"2024-06-23";"No";""
84780;"Estates and Ancillary";"Housekeeper";"2026-03-14";"Diabetes Awareness for Health Care Assistants";"2026-02-08";"No";""
19584;"Additional Clinical Services";"Healthcare Assistant";"2026-04-14";"Diabetes Awareness for Health Care Assistants";"2025-02-27";"No";""
30253;"Nursing and Midwifery Registered";"Sister or Charge Nurse";"2026-03-20";"Diabetes Awareness for Health Care Assistants";"2025-01-27";"No";""
30253;"Nursing and Midwifery Registered";"Sister or Charge Nurse";"2026-03-20";"Diabetes Awareness for Health Care Assistants";"2025-09-11";"";""
86108;"Additional Clinical Services";"Health Care Support Worker";"2026-04-10";"Diabetes Awareness for Health Care Assistants";"2024-02-12";"No";""
90562;"Additional Clinical Services";"Healthcare Assistant";"2026-03-05";"Diabetes Awareness for Health Care Assistants";"2024-12-15";"No";""
37660;"Additional Clinical Services";"Health Care Support Worker";"2026-01-01";"Diabetes Awareness for Health Care Assistants";"2025-10-08";"No";""
27196;"Nursing and Midwifery Registered";"Staff Nurse";"2025-12-28";"Diabetes Awareness for Health Care Assistants";"2024-11-26";"No";""
